"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NRP","Natural Resource Partners LP","26.21","321366025.79","n/a","2002","Energy","Coal Mining","https://www.nasdaq.com/symbol/nrp",
"NTZ","Natuzzi, S.p.A.","1.48","16236501.32","n/a","1993","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/ntz",
"NLS","Nautilus Group, Inc. (The)","1.48","43997915.08","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/nls",
"NCI","Navigant Consulting, Inc.","27.83","1070509447.92","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/nci",
"NVGS","Navigator Holdings Ltd.","9.53","532079617.57","n/a","2013","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/nvgs",
"NNA","Navios Maritime Acquisition Corporation","6.65","91293667.15","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/nna",
"NM","Navios Maritime Holdings Inc.","4.65","60421197.9","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/nm",
"NM^G","Navios Maritime Holdings Inc.","9.05","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nm^g",
"NM^H","Navios Maritime Holdings Inc.","9.2","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nm^h",
"NMM","Navios Maritime Partners LP","16.73","183758723.05","n/a","2007","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/nmm",
"NAV","Navistar International Corporation","26.38","2615512263.48","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","24.25","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav^d",
"NCR","NCR Corporation","32.69","3935876000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ncr",
"NP","Neenah, Inc.","62.54","1054467552.6","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/np",
"NNI","Nelnet, Inc.","66.1","2623023032.8","n/a","2003","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/nni",
"NPTN","NeoPhotonics Corporation","6.47","306727521.38","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/nptn",
"NSCO","Nesco Holdings, Inc.","6.49","318230030.47","n/a","2017","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/nsco",
"NSCO.WS","Nesco Holdings, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nsco.ws",
"NVRO","Nevro Corp.","87.21","2693507187.42","n/a","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nvro",
"HYB","New America High Income Fund, Inc. (The)","8.85","206814924.3","n/a","1988","n/a","n/a","https://www.nasdaq.com/symbol/hyb",
"NFC","New Frontier Corporation","10.19","412312875","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nfc",
"NFC.U","New Frontier Corporation","n/a","0","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/nfc.u",
"NFC.WS","New Frontier Corporation","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfc.ws",
"GF","New Germany Fund, Inc. (The)","13.99","227026110.58","n/a","1990","n/a","n/a","https://www.nasdaq.com/symbol/gf",
"NWHM","New Home Company Inc. (The)","3.82","76770421.58","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nwhm",
"IRL","New Ireland Fund, Inc. (The)","8.36","41559884.08","n/a","1990","n/a","n/a","https://www.nasdaq.com/symbol/irl",
"NEWM","New Media Investment Group Inc.","8.97","542519404.83","n/a","2014","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/newm",
"NMFC","New Mountain Finance Corporation","13.47","1178763767.94","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/nmfc",
"NMFX","New Mountain Finance Corporation","25.81","0","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/nmfx",
"EDU","New Oriental Education & Technology Group, Inc.","113.2","17921813812","n/a","2006","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/edu",
"NEWR","New Relic, Inc.","56.81","3318019636.36","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/newr",
"NRZ","New Residential Investment Corp.","14.51","6029206517.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nrz",
"NRZ^A","New Residential Investment Corp.","26.19","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nrz^a",
"NRZ^B","New Residential Investment Corp.","25.06","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nrz^b",
"SNR","New Senior Investment Group Inc.","6.28","522032906.52","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snr",
"NYCB","New York Community Bancorp, Inc.","12.14","5673779378.18","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/nycb",
"NYCB^A","New York Community Bancorp, Inc.","27.99","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nycb^a",
"NYCB^U","New York Community Bancorp, Inc.","49.98","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nycb^u",
"NYT","New York Times Company (The)","30.35","5038406808.15","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/nyt",
"NJR","NewJersey Resources Corporation","45.21","4068014336.1","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","483.94","5414381696.44","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/neu",
"NEM","Newmont Goldcorp Corporation","38.66","31804320910.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","6.88","619627158.56","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/nr",
"NEXA","Nexa Resources S.A.","9.54","1263464348.94","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nexa",
"NXRT","NexPoint Residential Trust, Inc.","46.25","1105164192.5","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nxrt",
"NHF","NexPoint Strategic Opportunities Fund","17.9","579898549.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nhf",
"NEP","NextEra Energy Partners, LP","51.82","2909688439.84","n/a","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/nep",
"NEE","NextEra Energy, Inc.","220.14","105469635136.86","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/nee",
"NEE^I","NextEra Energy, Inc.","25.45","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nee^i",
"NEE^J","NextEra Energy, Inc.","25.29","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nee^j",
"NEE^K","NextEra Energy, Inc.","27.36","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nee^k",
"NEE^N","NextEra Energy, Inc.","27.35","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nee^n",
"NGL","NGL ENERGY PARTNERS LP","12.79","1614074568.72","n/a","2011","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/ngl",
"NGL^B","NGL ENERGY PARTNERS LP","25.02","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ngl^b",
"NGL^C","NGL ENERGY PARTNERS LP","25.4476","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ngl^c",
"NMK^B","Niagara Mohawk Holdings, Inc.","96.6374","0","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","98.88","0","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/nmk^c",
"NLSN","Nielsen N.V.","21.21","7543836356.07","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","88.69","138967329801.37","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/nke",
"NINE","Nine Energy Service, Inc.","5.38","165060734.92","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nine",
"NIO","NIO Inc.","2.98","3131381115.36","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NI","NiSource, Inc","29.33","10950274461.21","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ni",
"NI^B","NiSource, Inc","28.12","0","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ni^b",
"NL","NL Industries, Inc.","3.44","167719724.96","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/nl",
"NOAH","Noah Holdings Ltd.","29.5","1773821666","n/a","2010","Finance","Investment Managers","https://www.nasdaq.com/symbol/noah",
"NE","Noble Corporation","1.75","436069364.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","22.71","10861128377.91","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","24.35","967965777.8","n/a","2016","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/nblx",
"NOK","Nokia Corporation","5.01","28049537100","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/nok",
"NOMD","Nomad Foods Limited","20.72","4029907744.24","n/a","2016","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/nomd",
"NMR","Nomura Holdings Inc ADR","4.15","13800582179.35","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nmr",
"OSB","Norbord Inc.","23.54","1922478443.82","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/osb",
"NAT","Nordic American Tankers Limited","1.78","252706005.48","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/nat",
"JWN","Nordstrom, Inc.","31.07","4812743000","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/jwn",
"NSC","Norfolk Southern Corporation","175.06","46111989681.38","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/nsc",
"NOA","North American Construction Group Ltd.","12.13","330605151.45","n/a","2006","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","6.5","59738835","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nrt",
"NOC","Northrop Grumman Corporation","367.77","62226011716.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NRE","NorthStar Realty Europe Corp.","16.97","853408487.65","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nre",
"NWN","Northwest Natural Holding Company","70.55","2147732485","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/nwn",
"NWE","NorthWestern Corporation","73.64","3714617512.48","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/nwe",
"NCLH","Norwegian Cruise Line Holdings Ltd.","52.12","11236932526.88","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/nclh",
"NVS","Novartis AG","89.71","205594814895.59","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","52.55","124438442355.3","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nvo",
"DNOW","NOW Inc.","11.51","1252252284.47","n/a","2014","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/dnow",
"NRG","NRG Energy, Inc.","37.74","9547762930.86","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/nrg",
"NUS","Nu Skin Enterprises, Inc.","42.94","2385170574.6","n/a","1996","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","50.16","15206378946","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","27","2909617254","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/ns",
"NS^A","Nustar Energy L.P.","23.39","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ns^a",
"NS^B","Nustar Energy L.P.","21","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ns^b",
"NS^C","Nustar Energy L.P.","23.82","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ns^c",
"NSS","NuStar Logistics, L.P.","26.15","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nss",
"NTR","Nutrien Ltd.","51.66","29594288556","n/a","2018","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/ntr",
"JMLP","Nuveen All Cap Energy MLP Opportunities Fund","5.52","74521219.92","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/jmlp",
"NVG","Nuveen AMT-Free Municipal Credit Income Fund","16.77","3396812049.15","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/nvg",
"NUV","Nuveen AMT-Free Municipal Value Fund","10.55","2182535986.95","n/a","1987","n/a","n/a","https://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","17.22","265173087.48","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/nuw",
"NEA","Nuveen AMT-Free Quality Municipal Income Fund","14.42","3788431729.74","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/nea",
"NAZ","Nuveen Arizona Quality Municipal Income Fund","13.5024","156238403.7792","n/a","1992","n/a","n/a","https://www.nasdaq.com/symbol/naz",
"NKX","Nuveen California AMT-Free Quality Municipal Income Fund","15.29","726585906.86","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/nkx",
"NCB","Nuveen California Municipal Value Fund 2","16.6599","55007957.6982","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ncb",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.52","295517309.48","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nca",
"NAC","Nuveen California Quality Municipal Income Fund","15.25","2207209649.75","n/a","1999","n/a","n/a","https://www.nasdaq.com/symbol/nac",
"NTC","Nuveen Connecticut Quality Municipal Income Fund","13.58","194587494.08","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/ntc",
"JCE","Nuveen Core Equity Alpha Fund","14.3","229208593.9","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/jce",
"JCO","Nuveen Credit Opportunities 2022 Target Term Fund","9.73","269401807.5","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/jco",
"JQC","Nuveen Credit Strategies Income Fund","7.57","1026562325.3","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/jqc",
"JDD","Nuveen Diversified Dividend and Income Fund","11.07","218483243.19","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/jdd",
"DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","18.14","657604241.68","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/diax",
"JEMD","Nuveen Emerging Markets Debt 2022 Target Term Fund","8.95","127408172.5","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/jemd",
"JMF","Nuveen Energy MLP Total Return Fund","8.27","337306348.07","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/jmf",
"NEV","Nuveen Enhanced Municipal Value Fund","14.78","368762005.04","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/nev",
"JFR","Nuveen Floating Rate Income Fund","9.67","550401585.56","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","9.65","391222753.7","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Quality Municipal Income Fund ","12.6","131037643.8","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/nkg",
"JGH","Nuveen Global High Income Fund","15.33","355309434.69","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/jgh",
"JHY","Nuveen High Income 2020 Target Term Fund","9.96","157226508.24","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/jhy",
"JHAA","Nuveen High Income 2023 Target Term Fund","10.31","72170000","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/jhaa",
"JHD","Nuveen High Income December 2019 Target Term Fund","9.89","267664245.7","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/jhd",
"JHB","Nuveen High Income November 2021 Target Term Fund","9.92","554246728.32","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/jhb",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","15.684","99592333.488","n/a","1992","n/a","n/a","https://www.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","14","54948516","n/a","1992","n/a","n/a","https://www.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","13.65","640316859","n/a","2012","n/a","n/a","https://www.nasdaq.com/symbol/nid",
"NMY","Nuveen Maryland Quality Municipal Income Fund","13.415","309881992.56","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Municipal Income Fund","14.3","133315339.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Municipal Income Fund","14.22","287626333.14","n/a","1991","n/a","n/a","https://www.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Quality Municipal Income Fund","14.37","83092886.82","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/nms",
"NOM","Nuveen Missouri Quality Municipal Income Fund","14.1","33057816.6","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/nom",
"JLS","Nuveen Mortgage Opportunity Term Fund","23.04","366082421.76","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/jls",
"JMM","Nuveen Multi-Market Income Fund","7.36","69642896","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jmm",
"NHA","Nuveen Municipal 2021 Target Term Fund","9.765","84200772.915","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/nha",
"NZF","Nuveen Municipal Credit Income Fund","16.43","2335128635.58","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/nzf",
"NMZ","Nuveen Municipal High Income Opportunity Fund","14.39","923650354.4","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/nmz",
"NMI","Nuveen Municipal Income Fund, Inc.","11.48","100310495.04","n/a","1988","n/a","n/a","https://www.nasdaq.com/symbol/nmi",
"NJV","Nuveen New Jersey Municipal Value Fund","13.62","20850258.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/njv",
